iteration,direction,points_sent,points_received,time
61,up,49,49,1.9073486328125e-06
62,left,49,49,1.6689300537109375e-06
63,up,49,49,2.6226043701171875e-06
64,left,49,49,1.9073486328125e-06
65,up,49,49,2.1457672119140625e-06
66,left,49,49,1.430511474609375e-06
67,up,49,49,2.6226043701171875e-06
68,left,49,49,1.6689300537109375e-06
69,up,49,49,1.621246337890625e-05
70,left,49,49,0.0016503334045410156
71,up,49,49,2.86102294921875e-06
72,left,49,49,1.9073486328125e-06
73,up,49,49,2.384185791015625e-06
74,left,49,49,1.430511474609375e-06
75,up,49,49,1.9073486328125e-06
76,left,49,49,1.430511474609375e-06
77,up,49,49,1.9073486328125e-06
78,left,49,49,1.6689300537109375e-06
79,up,49,49,2.1457672119140625e-06
80,left,49,49,1.9073486328125e-06
81,up,49,49,2.1457672119140625e-06
82,left,49,49,1.6689300537109375e-06
83,up,49,49,4.291534423828125e-06
84,left,49,49,1.6689300537109375e-06
85,up,49,49,2.384185791015625e-06
86,left,49,49,1.430511474609375e-06
87,up,49,49,2.384185791015625e-06
88,left,49,49,1.430511474609375e-06
89,up,49,49,2.86102294921875e-06
90,left,49,49,1.9073486328125e-06
91,up,49,49,2.384185791015625e-06
92,left,49,49,1.6689300537109375e-06
93,up,49,49,2.384185791015625e-06
94,left,49,49,1.6689300537109375e-06
95,up,49,49,2.6226043701171875e-06
96,left,49,49,1.6689300537109375e-06
97,up,49,49,2.86102294921875e-06
98,left,49,49,1.6689300537109375e-06
99,up,49,49,2.6226043701171875e-06
100,left,49,49,1.9073486328125e-06
101,up,49,49,2.86102294921875e-06
102,left,49,49,5.245208740234375e-06
103,up,49,49,2.1457672119140625e-06
104,left,49,49,2.1457672119140625e-06
105,up,49,49,6.4373016357421875e-06
106,left,49,49,2.384185791015625e-06
107,up,49,49,2.384185791015625e-06
108,left,49,49,1.6689300537109375e-06
109,up,49,49,2.6226043701171875e-06
110,left,49,49,1.9073486328125e-06
111,up,49,49,2.6226043701171875e-06
112,left,49,49,1.9073486328125e-06
113,up,49,49,2.384185791015625e-06
114,left,49,49,2.1457672119140625e-06
115,up,49,49,2.86102294921875e-06
116,left,49,49,2.1457672119140625e-06
117,up,49,49,2.384185791015625e-06
118,left,49,49,2.1457672119140625e-06
119,up,49,49,2.384185791015625e-06
120,left,49,49,2.1457672119140625e-06
121,up,49,49,2.384185791015625e-06
122,left,49,49,1.6689300537109375e-06
123,up,49,49,2.6226043701171875e-06
124,left,49,49,1.6689300537109375e-06
125,up,49,49,2.384185791015625e-06
126,left,49,49,1.6689300537109375e-06
127,up,49,49,2.384185791015625e-06
128,left,49,49,1.430511474609375e-06
129,up,49,49,2.384185791015625e-06
130,left,49,49,1.6689300537109375e-06
131,up,49,49,2.384185791015625e-06
132,left,49,49,2.384185791015625e-06
133,up,49,49,1.4543533325195312e-05
134,left,49,49,0.0016772747039794922
135,up,49,49,2.384185791015625e-06
136,left,49,49,1.6689300537109375e-06
137,up,49,49,2.1457672119140625e-06
138,left,49,49,1.430511474609375e-06
139,up,49,49,1.9073486328125e-06
140,left,49,49,1.6689300537109375e-06
141,up,49,49,1.9073486328125e-06
142,left,49,49,1.9073486328125e-06
143,up,49,49,2.1457672119140625e-06
144,left,49,49,1.9073486328125e-06
145,up,49,49,2.1457672119140625e-06
146,left,49,49,1.6689300537109375e-06
147,up,49,49,2.384185791015625e-06
148,left,49,49,1.430511474609375e-06
149,up,49,49,2.6226043701171875e-06
150,left,49,49,2.1457672119140625e-06
151,up,49,49,2.1457672119140625e-06
152,left,49,49,2.1457672119140625e-06
153,up,49,49,1.9073486328125e-06
154,left,49,49,1.6689300537109375e-06
155,up,49,49,2.1457672119140625e-06
156,left,49,49,1.6689300537109375e-06
157,up,49,49,2.1457672119140625e-06
158,left,49,49,1.6689300537109375e-06
159,up,49,49,2.384185791015625e-06
160,left,49,49,1.6689300537109375e-06
161,up,49,49,2.1457672119140625e-06
162,left,49,49,1.6689300537109375e-06
163,up,49,49,2.1457672119140625e-06
164,left,49,49,1.9073486328125e-06
165,up,49,49,1.9073486328125e-06
166,left,49,49,1.9073486328125e-06
167,up,49,49,2.384185791015625e-06
168,left,49,49,1.9073486328125e-06
169,up,49,49,2.1457672119140625e-06
170,left,49,49,1.6689300537109375e-06
171,up,49,49,2.384185791015625e-06
172,left,49,49,1.430511474609375e-06
173,up,49,49,2.1457672119140625e-06
174,left,49,49,1.9073486328125e-06
175,up,49,49,2.384185791015625e-06
176,left,49,49,1.9073486328125e-06
177,up,49,49,1.9073486328125e-06
178,left,49,49,2.1457672119140625e-06
179,up,49,49,1.9073486328125e-06
180,left,49,49,1.6689300537109375e-06
181,up,49,49,2.1457672119140625e-06
182,left,49,49,1.6689300537109375e-06
183,up,49,49,2.1457672119140625e-06
184,left,49,49,1.6689300537109375e-06
185,up,49,49,2.1457672119140625e-06
186,left,49,49,1.9073486328125e-06
187,up,49,49,2.6226043701171875e-06
188,left,49,49,1.6689300537109375e-06
189,up,49,49,2.384185791015625e-06
190,left,49,49,1.6689300537109375e-06
191,up,49,49,2.1457672119140625e-06
192,left,49,49,1.6689300537109375e-06
193,up,49,49,2.1457672119140625e-06
194,left,49,49,1.9073486328125e-06
195,up,49,49,2.384185791015625e-06
196,left,49,49,1.6689300537109375e-06
197,up,49,49,1.6450881958007812e-05
198,left,49,49,0.0016694068908691406
199,up,49,49,2.1457672119140625e-06
200,left,49,49,1.6689300537109375e-06
201,up,49,49,2.384185791015625e-06
202,left,49,49,1.9073486328125e-06
203,up,49,49,1.9073486328125e-06
204,left,49,49,1.7404556274414062e-05
205,up,49,49,2.1457672119140625e-06
206,left,49,49,1.9073486328125e-06
207,up,49,49,2.1457672119140625e-06
208,left,49,49,1.6689300537109375e-06
209,up,49,49,2.384185791015625e-06
210,left,49,49,1.6689300537109375e-06
211,up,49,49,2.1457672119140625e-06
212,left,49,49,1.430511474609375e-06
213,up,49,49,2.1457672119140625e-06
214,left,49,49,1.9073486328125e-06
215,up,49,49,2.1457672119140625e-06
216,left,49,49,1.430511474609375e-06
217,up,49,49,2.1457672119140625e-06
218,left,49,49,1.6689300537109375e-06
219,up,49,49,2.384185791015625e-06
220,left,49,49,1.430511474609375e-06
221,up,49,49,2.1457672119140625e-06
222,left,49,49,1.6689300537109375e-06
223,up,49,49,2.1457672119140625e-06
224,left,49,49,1.6689300537109375e-06
225,up,49,49,2.6226043701171875e-06
226,left,49,49,1.430511474609375e-06
227,up,49,49,2.1457672119140625e-06
228,left,49,49,1.9073486328125e-06
229,up,49,49,2.384185791015625e-06
230,left,49,49,1.9073486328125e-06
231,up,49,49,2.6226043701171875e-06
232,left,49,49,1.6689300537109375e-06
233,up,49,49,1.9073486328125e-06
234,left,49,49,1.9073486328125e-06
235,up,49,49,2.384185791015625e-06
236,left,49,49,1.9073486328125e-06
237,up,49,49,2.1457672119140625e-06
238,left,49,49,1.6689300537109375e-06
239,up,49,49,2.384185791015625e-06
240,left,49,49,1.430511474609375e-06
241,up,49,49,2.6226043701171875e-06
242,left,49,49,1.9073486328125e-06
243,up,49,49,1.9073486328125e-06
244,left,49,49,1.9073486328125e-06
245,up,49,49,2.1457672119140625e-06
246,left,49,49,1.430511474609375e-06
247,up,49,49,2.1457672119140625e-06
248,left,49,49,1.6689300537109375e-06
249,up,49,49,2.384185791015625e-06
250,left,49,49,1.6689300537109375e-06
251,up,49,49,2.384185791015625e-06
252,left,49,49,1.6689300537109375e-06
253,up,49,49,2.1457672119140625e-06
254,left,49,49,1.430511474609375e-06
255,up,49,49,2.1457672119140625e-06
256,left,49,49,1.6689300537109375e-06
257,up,49,49,2.6226043701171875e-06
258,left,49,49,1.6689300537109375e-06
259,up,49,49,1.9073486328125e-06
260,left,49,49,1.9073486328125e-06
261,up,49,49,1.52587890625e-05
262,left,49,49,0.0016911029815673828
263,up,49,49,2.384185791015625e-06
264,left,49,49,1.9073486328125e-06
265,up,49,49,2.6226043701171875e-06
266,left,49,49,1.6689300537109375e-06
267,up,49,49,2.384185791015625e-06
268,left,49,49,1.9073486328125e-06
269,up,49,49,2.6226043701171875e-06
270,left,49,49,1.6689300537109375e-06
271,up,49,49,2.1457672119140625e-06
272,left,49,49,1.9073486328125e-06
273,up,49,49,2.6226043701171875e-06
274,left,49,49,1.430511474609375e-06
275,up,49,49,2.384185791015625e-06
276,left,49,49,1.6689300537109375e-06
277,up,49,49,1.9073486328125e-06
278,left,49,49,1.6689300537109375e-06
279,up,49,49,2.6226043701171875e-06
280,left,49,49,2.384185791015625e-06
281,up,49,49,1.9073486328125e-06
282,left,49,49,1.6689300537109375e-06
283,up,49,49,2.384185791015625e-06
284,left,49,49,1.430511474609375e-06
285,up,49,49,2.1457672119140625e-06
286,left,49,49,2.1457672119140625e-06
287,up,49,49,1.9073486328125e-06
288,left,49,49,1.9073486328125e-06
289,up,49,49,2.1457672119140625e-06
290,left,49,49,1.6689300537109375e-06
291,up,49,49,2.384185791015625e-06
292,left,49,49,1.6689300537109375e-06
293,up,49,49,2.1457672119140625e-06
294,left,49,49,1.9073486328125e-06
295,up,49,49,2.384185791015625e-06
296,left,49,49,1.6689300537109375e-06
297,up,49,49,2.1457672119140625e-06
298,left,49,49,1.6689300537109375e-06
299,up,49,49,2.1457672119140625e-06
300,left,49,49,1.6689300537109375e-06
301,up,49,49,2.1457672119140625e-06
302,left,49,49,2.384185791015625e-06
303,up,49,49,2.384185791015625e-06
304,left,49,49,1.6689300537109375e-06
305,up,49,49,4.5299530029296875e-06
306,left,49,49,3.337860107421875e-06
307,up,49,49,4.0531158447265625e-06
308,left,49,49,1.9073486328125e-06
309,up,49,49,2.6226043701171875e-06
310,left,49,49,2.1457672119140625e-06
311,up,49,49,2.1457672119140625e-06
312,left,49,49,1.9073486328125e-06
313,up,49,49,2.86102294921875e-06
314,left,49,49,1.6689300537109375e-06
315,up,49,49,2.384185791015625e-06
316,left,49,49,1.6689300537109375e-06
317,up,49,49,2.384185791015625e-06
318,left,49,49,1.9073486328125e-06
319,up,49,49,2.1457672119140625e-06
320,left,49,49,2.1457672119140625e-06
321,up,49,49,2.384185791015625e-06
322,left,49,49,1.6689300537109375e-06
323,up,49,49,1.9073486328125e-06
324,left,49,49,2.384185791015625e-06
325,up,49,49,1.4543533325195312e-05
326,left,49,49,0.0016748905181884766
327,up,49,49,2.6226043701171875e-06
328,left,49,49,1.6689300537109375e-06
329,up,49,49,2.384185791015625e-06
330,left,49,49,1.430511474609375e-06
331,up,49,49,2.1457672119140625e-06
332,left,49,49,1.9073486328125e-06
333,up,49,49,1.9073486328125e-06
334,left,49,49,1.9073486328125e-06
335,up,49,49,2.1457672119140625e-06
336,left,49,49,1.9073486328125e-06
337,up,49,49,2.384185791015625e-06
338,left,49,49,1.6689300537109375e-06
339,up,49,49,2.1457672119140625e-06
340,left,49,49,1.6689300537109375e-06
341,up,49,49,2.1457672119140625e-06
342,left,49,49,1.6689300537109375e-06
343,up,49,49,3.337860107421875e-06
344,left,49,49,2.1457672119140625e-06
345,up,49,49,2.1457672119140625e-06
346,left,49,49,1.6689300537109375e-06
347,up,49,49,2.1457672119140625e-06
348,left,49,49,1.430511474609375e-06
349,up,49,49,2.384185791015625e-06
350,left,49,49,1.6689300537109375e-06
351,up,49,49,2.1457672119140625e-06
352,left,49,49,1.6689300537109375e-06
353,up,49,49,2.384185791015625e-06
354,left,49,49,1.9073486328125e-06
355,up,49,49,2.6226043701171875e-06
356,left,49,49,2.1457672119140625e-06
357,up,49,49,2.384185791015625e-06
358,left,49,49,3.814697265625e-06
359,up,49,49,2.86102294921875e-06
360,left,49,49,1.9073486328125e-06
361,up,49,49,2.384185791015625e-06
362,left,49,49,3.0994415283203125e-06
363,up,49,49,1.9073486328125e-06
364,left,49,49,1.6689300537109375e-06
365,up,49,49,2.1457672119140625e-06
366,left,49,49,1.9073486328125e-06
367,up,49,49,2.384185791015625e-06
368,left,49,49,1.6689300537109375e-06
369,up,49,49,2.384185791015625e-06
370,left,49,49,2.384185791015625e-06
371,up,49,49,2.1457672119140625e-06
372,left,49,49,1.9073486328125e-06
373,up,49,49,2.384185791015625e-06
374,left,49,49,1.430511474609375e-06
375,up,49,49,2.1457672119140625e-06
376,left,49,49,1.430511474609375e-06
377,up,49,49,2.384185791015625e-06
378,left,49,49,1.6689300537109375e-06
379,up,49,49,2.1457672119140625e-06
380,left,49,49,1.9073486328125e-06
381,up,49,49,2.384185791015625e-06
382,left,49,49,2.6226043701171875e-06
383,up,49,49,1.9073486328125e-06
384,left,49,49,2.1457672119140625e-06
385,up,49,49,2.1457672119140625e-06
386,left,49,49,1.6689300537109375e-06
387,up,49,49,2.1457672119140625e-06
388,left,49,49,2.1457672119140625e-06
389,up,49,49,1.3589859008789062e-05
390,left,49,49,0.001676797866821289
391,up,49,49,2.384185791015625e-06
392,left,49,49,1.6689300537109375e-06
393,up,49,49,2.6226043701171875e-06
394,left,49,49,1.6689300537109375e-06
395,up,49,49,1.9073486328125e-06
396,left,49,49,1.9073486328125e-06
397,up,49,49,1.9073486328125e-06
398,left,49,49,1.9073486328125e-06
399,up,49,49,2.1457672119140625e-06
400,left,49,49,1.9073486328125e-06
401,up,49,49,1.9073486328125e-06
402,left,49,49,2.1457672119140625e-06
403,up,49,49,2.1457672119140625e-06
404,left,49,49,1.5974044799804688e-05
405,up,49,49,3.814697265625e-06
406,left,49,49,2.1457672119140625e-06
407,up,49,49,2.6226043701171875e-06
408,left,49,49,2.1457672119140625e-06
409,up,49,49,1.9073486328125e-06
410,left,49,49,1.9073486328125e-06
411,up,49,49,2.1457672119140625e-06
412,left,49,49,1.9073486328125e-06
413,up,49,49,3.337860107421875e-06
414,left,49,49,1.9073486328125e-06
415,up,49,49,2.384185791015625e-06
416,left,49,49,1.6689300537109375e-06
417,up,49,49,4.5299530029296875e-06
418,left,49,49,1.6689300537109375e-06
419,up,49,49,2.1457672119140625e-06
420,left,49,49,1.6689300537109375e-06
421,up,49,49,2.384185791015625e-06
422,left,49,49,1.9073486328125e-06
423,up,49,49,2.6226043701171875e-06
424,left,49,49,2.1457672119140625e-06
425,up,49,49,2.384185791015625e-06
426,left,49,49,1.6689300537109375e-06
427,up,49,49,2.6226043701171875e-06
428,left,49,49,1.6689300537109375e-06
429,up,49,49,2.1457672119140625e-06
430,left,49,49,1.9073486328125e-06
431,up,49,49,2.86102294921875e-06
432,left,49,49,1.6689300537109375e-06
433,up,49,49,2.1457672119140625e-06
434,left,49,49,1.6689300537109375e-06
435,up,49,49,2.1457672119140625e-06
436,left,49,49,1.6689300537109375e-06
437,up,49,49,2.384185791015625e-06
438,left,49,49,1.6689300537109375e-06
439,up,49,49,2.384185791015625e-06
440,left,49,49,1.430511474609375e-06
441,up,49,49,2.1457672119140625e-06
442,left,49,49,1.6689300537109375e-06
443,up,49,49,1.9073486328125e-06
444,left,49,49,1.6689300537109375e-06
445,up,49,49,2.1457672119140625e-06
446,left,49,49,1.9073486328125e-06
447,up,49,49,2.6226043701171875e-06
448,left,49,49,1.6689300537109375e-06
449,up,49,49,2.1457672119140625e-06
450,left,49,49,1.430511474609375e-06
451,up,49,49,2.384185791015625e-06
452,left,49,49,1.6689300537109375e-06
453,up,49,49,1.5974044799804688e-05
454,left,49,49,0.0016744136810302734
455,up,49,49,2.384185791015625e-06
456,left,49,49,1.6689300537109375e-06
457,up,49,49,2.1457672119140625e-06
458,left,49,49,1.6689300537109375e-06
459,up,49,49,2.384185791015625e-06
460,left,49,49,1.9073486328125e-06
461,up,49,49,2.384185791015625e-06
462,left,49,49,1.9073486328125e-06
463,up,49,49,2.6226043701171875e-06
464,left,49,49,1.6689300537109375e-06
465,up,49,49,2.384185791015625e-06
466,left,49,49,1.430511474609375e-06
467,up,49,49,2.1457672119140625e-06
468,left,49,49,1.430511474609375e-06
469,up,49,49,2.1457672119140625e-06
470,left,49,49,1.430511474609375e-06
471,up,49,49,2.1457672119140625e-06
472,left,49,49,1.9073486328125e-06
473,up,49,49,2.384185791015625e-06
474,left,49,49,1.6689300537109375e-06
475,up,49,49,2.384185791015625e-06
476,left,49,49,1.9073486328125e-06
477,up,49,49,2.1457672119140625e-06
478,left,49,49,1.6689300537109375e-06
479,up,49,49,2.1457672119140625e-06
480,left,49,49,1.6689300537109375e-06
481,up,49,49,1.9073486328125e-06
482,left,49,49,1.9073486328125e-06
483,up,49,49,2.1457672119140625e-06
484,left,49,49,1.9073486328125e-06
485,up,49,49,2.6226043701171875e-06
486,left,49,49,1.6689300537109375e-06
487,up,49,49,2.384185791015625e-06
488,left,49,49,1.9073486328125e-06
489,up,49,49,2.1457672119140625e-06
490,left,49,49,1.6689300537109375e-06
491,up,49,49,2.1457672119140625e-06
492,left,49,49,1.9073486328125e-06
493,up,49,49,2.384185791015625e-06
494,left,49,49,1.6689300537109375e-06
495,up,49,49,2.6226043701171875e-06
496,left,49,49,2.384185791015625e-06
497,up,49,49,2.384185791015625e-06
498,left,49,49,1.430511474609375e-06
499,up,49,49,2.1457672119140625e-06
500,left,49,49,1.430511474609375e-06
501,up,49,49,2.1457672119140625e-06
502,left,49,49,1.6689300537109375e-06
503,up,49,49,2.384185791015625e-06
504,left,49,49,1.430511474609375e-06
505,up,49,49,2.384185791015625e-06
506,left,49,49,1.430511474609375e-06
507,up,49,49,2.1457672119140625e-06
508,left,49,49,1.6689300537109375e-06
509,up,49,49,2.1457672119140625e-06
510,left,49,49,1.6689300537109375e-06
511,up,49,49,2.1457672119140625e-06
512,left,49,49,1.6689300537109375e-06
513,up,49,49,2.384185791015625e-06
514,left,49,49,1.430511474609375e-06
515,up,49,49,3.5762786865234375e-06
516,left,49,49,1.6689300537109375e-06
517,up,49,49,1.6689300537109375e-05
518,left,49,49,0.0016980171203613281
519,up,49,49,2.384185791015625e-06
520,left,49,49,2.1457672119140625e-06
521,up,49,49,2.384185791015625e-06
522,left,49,49,3.337860107421875e-06
523,up,49,49,2.6226043701171875e-06
524,left,49,49,1.6689300537109375e-06
525,up,49,49,2.1457672119140625e-06
526,left,49,49,1.9073486328125e-06
527,up,49,49,2.384185791015625e-06
528,left,49,49,1.6689300537109375e-06
529,up,49,49,2.384185791015625e-06
530,left,49,49,1.9073486328125e-06
531,up,49,49,2.6226043701171875e-06
532,left,49,49,1.9073486328125e-06
533,up,49,49,2.1457672119140625e-06
534,left,49,49,1.6689300537109375e-06
535,up,49,49,2.384185791015625e-06
536,left,49,49,1.430511474609375e-06
537,up,49,49,2.1457672119140625e-06
538,left,49,49,1.9073486328125e-06
539,up,49,49,1.9073486328125e-06
540,left,49,49,1.6689300537109375e-06
541,up,49,49,2.384185791015625e-06
542,left,49,49,1.430511474609375e-06
543,up,49,49,2.6226043701171875e-06
544,left,49,49,1.430511474609375e-06
545,up,49,49,2.1457672119140625e-06
546,left,49,49,1.6689300537109375e-06
547,up,49,49,2.384185791015625e-06
548,left,49,49,1.6689300537109375e-06
549,up,49,49,2.384185791015625e-06
550,left,49,49,1.430511474609375e-06
551,up,49,49,2.1457672119140625e-06
552,left,49,49,1.6689300537109375e-06
553,up,49,49,2.1457672119140625e-06
554,left,49,49,1.9073486328125e-06
555,up,49,49,2.384185791015625e-06
556,left,49,49,1.430511474609375e-06
557,up,49,49,2.1457672119140625e-06
558,left,49,49,1.6689300537109375e-06
559,up,49,49,2.1457672119140625e-06
560,left,49,49,1.430511474609375e-06
561,up,49,49,2.1457672119140625e-06
562,left,49,49,1.6689300537109375e-06
563,up,49,49,2.1457672119140625e-06
564,left,49,49,1.9073486328125e-06
565,up,49,49,2.1457672119140625e-06
566,left,49,49,1.6689300537109375e-06
567,up,49,49,1.9073486328125e-06
568,left,49,49,1.9073486328125e-06
569,up,49,49,2.1457672119140625e-06
570,left,49,49,1.6689300537109375e-06
571,up,49,49,2.384185791015625e-06
572,left,49,49,1.6689300537109375e-06
573,up,49,49,2.1457672119140625e-06
574,left,49,49,1.6689300537109375e-06
575,up,49,49,1.9073486328125e-06
576,left,49,49,1.430511474609375e-06
577,up,49,49,2.1457672119140625e-06
578,left,49,49,1.6689300537109375e-06
579,up,49,49,2.1457672119140625e-06
580,left,49,49,1.9073486328125e-06
581,up,49,49,1.5735626220703125e-05
582,left,49,49,0.0016682147979736328
583,up,49,49,2.384185791015625e-06
584,left,49,49,1.9073486328125e-06
585,up,49,49,2.384185791015625e-06
586,left,49,49,1.6689300537109375e-06
587,up,49,49,2.1457672119140625e-06
588,left,49,49,1.9073486328125e-06
589,up,49,49,2.6226043701171875e-06
590,left,49,49,1.6689300537109375e-06
591,up,49,49,2.1457672119140625e-06
592,left,49,49,1.6689300537109375e-06
593,up,49,49,2.1457672119140625e-06
594,left,49,49,2.86102294921875e-06
595,up,49,49,2.384185791015625e-06
596,left,49,49,1.430511474609375e-06
597,up,49,49,2.384185791015625e-06
598,left,49,49,1.9073486328125e-06
599,up,49,49,2.1457672119140625e-06
600,left,49,49,1.9073486328125e-06
601,up,49,49,2.6226043701171875e-06
602,left,49,49,1.6689300537109375e-06
603,up,49,49,2.384185791015625e-06
604,left,49,49,1.049041748046875e-05
605,up,49,49,2.384185791015625e-06
606,left,49,49,1.9073486328125e-06
607,up,49,49,2.384185791015625e-06
608,left,49,49,1.6689300537109375e-06
609,up,49,49,2.6226043701171875e-06
610,left,49,49,1.6689300537109375e-06
611,up,49,49,2.6226043701171875e-06
612,left,49,49,1.9073486328125e-06
613,up,49,49,2.384185791015625e-06
614,left,49,49,1.6689300537109375e-06
615,up,49,49,2.384185791015625e-06
616,left,49,49,1.430511474609375e-06
617,up,49,49,2.1457672119140625e-06
618,left,49,49,1.9073486328125e-06
619,up,49,49,2.6226043701171875e-06
620,left,49,49,1.430511474609375e-06
621,up,49,49,2.1457672119140625e-06
622,left,49,49,1.430511474609375e-06
623,up,49,49,2.384185791015625e-06
624,left,49,49,1.9073486328125e-06
625,up,49,49,2.1457672119140625e-06
626,left,49,49,1.9073486328125e-06
627,up,49,49,2.1457672119140625e-06
628,left,49,49,1.6689300537109375e-06
629,up,49,49,2.1457672119140625e-06
630,left,49,49,1.9073486328125e-06
631,up,49,49,2.384185791015625e-06
632,left,49,49,1.6689300537109375e-06
633,up,49,49,2.1457672119140625e-06
634,left,49,49,1.6689300537109375e-06
635,up,49,49,2.384185791015625e-06
636,left,49,49,1.6689300537109375e-06
637,up,49,49,2.384185791015625e-06
638,left,49,49,1.430511474609375e-06
639,up,49,49,2.1457672119140625e-06
640,left,49,49,1.6689300537109375e-06
641,up,49,49,2.1457672119140625e-06
642,left,49,49,1.6689300537109375e-06
643,up,49,49,1.9073486328125e-06
644,left,49,49,1.9073486328125e-06
645,up,49,49,1.430511474609375e-05
646,left,49,49,0.0017032623291015625
647,up,49,49,2.384185791015625e-06
648,left,49,49,1.9073486328125e-06
649,up,49,49,2.384185791015625e-06
650,left,49,49,1.430511474609375e-06
651,up,49,49,2.384185791015625e-06
652,left,49,49,1.9073486328125e-06
653,up,49,49,2.384185791015625e-06
654,left,49,49,1.6689300537109375e-06
655,up,49,49,2.1457672119140625e-06
656,left,49,49,1.9073486328125e-06
657,up,49,49,2.6226043701171875e-06
658,left,49,49,1.430511474609375e-06
659,up,49,49,2.1457672119140625e-06
660,left,49,49,1.430511474609375e-06
661,up,49,49,2.1457672119140625e-06
662,left,49,49,1.6689300537109375e-06
663,up,49,49,1.9073486328125e-06
664,left,49,49,1.6689300537109375e-06
665,up,49,49,2.1457672119140625e-06
666,left,49,49,1.430511474609375e-06
667,up,49,49,2.6226043701171875e-06
668,left,49,49,1.9073486328125e-06
669,up,49,49,2.384185791015625e-06
670,left,49,49,1.430511474609375e-06
671,up,49,49,2.1457672119140625e-06
672,left,49,49,1.430511474609375e-06
673,up,49,49,2.6226043701171875e-06
674,left,49,49,1.9073486328125e-06
675,up,49,49,2.384185791015625e-06
676,left,49,49,1.6689300537109375e-06
677,up,49,49,2.384185791015625e-06
678,left,49,49,1.430511474609375e-06
679,up,49,49,2.1457672119140625e-06
680,left,49,49,1.6689300537109375e-06
681,up,49,49,2.384185791015625e-06
682,left,49,49,1.9073486328125e-06
683,up,49,49,4.0531158447265625e-06
684,left,49,49,1.9073486328125e-06
685,up,49,49,2.86102294921875e-06
686,left,49,49,1.6689300537109375e-06
687,up,49,49,1.9073486328125e-06
688,left,49,49,1.9073486328125e-06
689,up,49,49,2.384185791015625e-06
690,left,49,49,1.6689300537109375e-06
691,up,49,49,1.9073486328125e-06
692,left,49,49,1.6689300537109375e-06
693,up,49,49,2.1457672119140625e-06
694,left,49,49,1.6689300537109375e-06
695,up,49,49,2.6226043701171875e-06
696,left,49,49,1.6689300537109375e-06
697,up,49,49,2.384185791015625e-06
698,left,49,49,1.6689300537109375e-06
699,up,49,49,2.384185791015625e-06
700,left,49,49,1.430511474609375e-06
701,up,49,49,2.1457672119140625e-06
702,left,49,49,1.9073486328125e-06
703,up,49,49,2.1457672119140625e-06
704,left,49,49,1.6689300537109375e-06
705,up,49,49,2.384185791015625e-06
706,left,49,49,1.9073486328125e-06
707,up,49,49,1.9073486328125e-06
708,left,49,49,1.6689300537109375e-06
709,up,49,49,1.4781951904296875e-05
710,left,49,49,0.0016810894012451172
711,up,49,49,2.6226043701171875e-06
712,left,49,49,1.6689300537109375e-06
713,up,49,49,2.1457672119140625e-06
714,left,49,49,1.430511474609375e-06
715,up,49,49,2.1457672119140625e-06
716,left,49,49,1.6689300537109375e-06
