rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,U,iteration,neighbor,direction,n_points
0,,,,,,,,,3.575999926397344e-06,,,,949.0,2.0,right,24.0
0,,,,,,,,,1.3867999768990558e-05,,,,950.0,1.0,up,24.0
0,,,,,,,,,4.690999958256725e-06,,,,950.0,2.0,right,24.0
0,,,,,,,,,1.0248000307910843e-05,,,,951.0,1.0,up,24.0
0,,,,,,,,,3.873999958159402e-06,,,,951.0,2.0,right,24.0
0,,,,,,,,,1.161700038210256e-05,,,,952.0,1.0,up,24.0
0,,,,,,,,,3.1140002647589426e-06,,,,952.0,2.0,right,24.0
0,,,,,,,,,2.270499999212916e-05,,,,953.0,1.0,up,24.0
0,,,,,,,,,6.632999884459423e-06,,,,953.0,2.0,right,24.0
0,,,,,,,,,1.4953000118111959e-05,,,,954.0,1.0,up,24.0
0,,,,,,,,,1.23290001283749e-05,,,,954.0,2.0,right,24.0
0,,,,,,,,,1.335500019195024e-05,,,,955.0,1.0,up,24.0
0,,,,,,,,,3.6100000215810724e-06,,,,955.0,2.0,right,24.0
0,,,,,,,,,2.591800011941814e-05,,,,956.0,1.0,up,24.0
0,,,,,,,,,7.867000022088178e-06,,,,956.0,2.0,right,24.0
0,,,,,,,,,1.7751000086718705e-05,,,,957.0,1.0,up,24.0
0,,,,,,,,,5.230000169831328e-06,,,,957.0,2.0,right,24.0
0,,,,,,,,,1.482800007579499e-05,,,,958.0,1.0,up,24.0
0,,,,,,,,,2.7119999685965013e-06,,,,958.0,2.0,right,24.0
0,,,,,,,,,1.4067999927647179e-05,,,,959.0,1.0,up,24.0
0,,,,,,,,,3.606000063882675e-06,,,,959.0,2.0,right,24.0
0,,,,,,,,,1.2271999821678037e-05,,,,960.0,1.0,up,24.0
0,,,,,,,,,2.782999672490405e-06,,,,960.0,2.0,right,24.0
0,,,,,,,,,1.442299981135875e-05,,,,961.0,1.0,up,24.0
0,,,,,,,,,4.231999810144771e-06,,,,961.0,2.0,right,24.0
0,,,,,,,,,2.8466999992815545e-05,,,,962.0,1.0,up,24.0
0,,,,,,,,,6.49799994789646e-06,,,,962.0,2.0,right,24.0
0,,,,,,,,,1.4756999917153735e-05,,,,963.0,1.0,up,24.0
0,,,,,,,,,2.9630000426550396e-06,,,,963.0,2.0,right,24.0
0,,,,,,,,,2.2560000161320204e-05,,,,964.0,1.0,up,24.0
0,,,,,,,,,6.657999620074406e-06,,,,964.0,2.0,right,24.0
0,,,,,,,,,1.3519000276573934e-05,,,,965.0,1.0,up,24.0
0,,,,,,,,,3.4089998734998517e-06,,,,965.0,2.0,right,24.0
0,,,,,,,,,1.4061000001674984e-05,,,,966.0,1.0,up,24.0
0,,,,,,,,,3.895000190823339e-06,,,,966.0,2.0,right,24.0
0,,,,,,,,,1.5658999927836703e-05,,,,967.0,1.0,up,24.0
0,,,,,,,,,1.0013000064645894e-05,,,,967.0,2.0,right,24.0
0,,,,,,,,,1.4114999885350699e-05,,,,968.0,1.0,up,24.0
0,,,,,,,,,6.710999969072873e-06,,,,968.0,2.0,right,24.0
0,,,,,,,,,1.3469999885273864e-05,,,,969.0,1.0,up,24.0
0,,,,,,,,,1.0520000159885967e-05,,,,969.0,2.0,right,24.0
0,,,,,,,,,1.2381000033201417e-05,,,,970.0,1.0,up,24.0
0,,,,,,,,,5.653999778587604e-06,,,,970.0,2.0,right,24.0
0,,,,,,,,,1.389600038237404e-05,,,,971.0,1.0,up,24.0
0,,,,,,,,,2.997000137838768e-06,,,,971.0,2.0,right,24.0
0,,,,,,,,,1.3475000287144212e-05,,,,972.0,1.0,up,24.0
0,,,,,,,,,2.802000381052494e-06,,,,972.0,2.0,right,24.0
0,,,,,,,,,1.3149000096746022e-05,,,,973.0,1.0,up,24.0
0,,,,,,,,,7.249999725900125e-06,,,,973.0,2.0,right,24.0
0,,,,,,,,,1.4363999980560038e-05,,,,974.0,1.0,up,24.0
0,,,,,,,,,7.303000074898591e-06,,,,974.0,2.0,right,24.0
0,,,,,,,,,1.2676000096689677e-05,,,,975.0,1.0,up,24.0
0,,,,,,,,,8.862999948178185e-06,,,,975.0,2.0,right,24.0
0,,,,,,,,,1.4693000139232026e-05,,,,976.0,1.0,up,24.0
0,,,,,,,,,7.283999821083853e-06,,,,976.0,2.0,right,24.0
0,,,,,,,,,1.944700034073321e-05,,,,977.0,1.0,up,24.0
0,,,,,,,,,1.1475000064820051e-05,,,,977.0,2.0,right,24.0
0,,,,,,,,,1.2372999663057271e-05,,,,978.0,1.0,up,24.0
0,,,,,,,,,3.6110000110056717e-06,,,,978.0,2.0,right,24.0
0,,,,,,,,,1.1389000064809807e-05,,,,979.0,1.0,up,24.0
0,,,,,,,,,1.7116999970312463e-05,,,,979.0,2.0,right,24.0
0,,,,,,,,,1.4280999948823592e-05,,,,980.0,1.0,up,24.0
0,,,,,,,,,7.1829999797046185e-06,,,,980.0,2.0,right,24.0
0,,,,,,,,,1.2535000223579118e-05,,,,981.0,1.0,up,24.0
0,,,,,,,,,4.581000212056097e-06,,,,981.0,2.0,right,24.0
0,,,,,,,,,1.7977999959839508e-05,,,,982.0,1.0,up,24.0
0,,,,,,,,,4.7939997784851585e-06,,,,982.0,2.0,right,24.0
0,,,,,,,,,9.050999778992264e-06,,,,983.0,1.0,up,24.0
0,,,,,,,,,1.0821999694599072e-05,,,,983.0,2.0,right,24.0
0,,,,,,,,,1.3414000022748951e-05,,,,984.0,1.0,up,24.0
0,,,,,,,,,3.980999736086233e-06,,,,984.0,2.0,right,24.0
0,,,,,,,,,1.1689000075421063e-05,,,,985.0,1.0,up,24.0
0,,,,,,,,,4.678000095736934e-06,,,,985.0,2.0,right,24.0
0,,,,,,,,,1.2975000117876334e-05,,,,986.0,1.0,up,24.0
0,,,,,,,,,4.570000328385504e-06,,,,986.0,2.0,right,24.0
0,,,,,,,,,1.3753000075666932e-05,,,,987.0,1.0,up,24.0
0,,,,,,,,,3.974999799538637e-06,,,,987.0,2.0,right,24.0
0,,,,,,,,,1.2370999684208073e-05,,,,988.0,1.0,up,24.0
0,,,,,,,,,4.627000180335017e-06,,,,988.0,2.0,right,24.0
0,,,,,,,,,1.481099980082945e-05,,,,989.0,1.0,up,24.0
0,,,,,,,,,3.722999736055499e-06,,,,989.0,2.0,right,24.0
0,,,,,,,,,9.13500025490066e-06,,,,990.0,1.0,up,24.0
0,,,,,,,,,8.589000117353862e-06,,,,990.0,2.0,right,24.0
0,,,,,,,,,1.4322999959404115e-05,,,,991.0,1.0,up,24.0
0,,,,,,,,,4.428000011102995e-06,,,,991.0,2.0,right,24.0
0,,,,,,,,,1.9661999886011472e-05,,,,992.0,1.0,up,24.0
0,,,,,,,,,8.729999990464421e-06,,,,992.0,2.0,right,24.0
0,,,,,,,,,1.3673000012204284e-05,,,,993.0,1.0,up,24.0
0,,,,,,,,,3.2550001378695015e-06,,,,993.0,2.0,right,24.0
0,,,,,,,,,2.1754000044893473e-05,,,,994.0,1.0,up,24.0
0,,,,,,,,,6.246999873837922e-06,,,,994.0,2.0,right,24.0
0,,,,,,,,,1.2307999895710964e-05,,,,995.0,1.0,up,24.0
0,,,,,,,,,3.9599999581696466e-06,,,,995.0,2.0,right,24.0
0,,,,,,,,,1.4070999895920977e-05,,,,996.0,1.0,up,24.0
0,,,,,,,,,3.764999746636022e-06,,,,996.0,2.0,right,24.0
0,,,,,,,,,9.383999895362649e-06,,,,997.0,1.0,up,24.0
0,,,,,,,,,9.712000064610038e-06,,,,997.0,2.0,right,24.0
0,,,,,,,,,1.3515999853552785e-05,,,,998.0,1.0,up,24.0
0,,,,,,,,,4.333000106271356e-06,,,,998.0,2.0,right,24.0
0,,,,,,,,,1.4623000424762722e-05,,,,999.0,1.0,up,24.0
0,,,,,,,,,5.618000159302028e-06,,,,999.0,2.0,right,24.0
0,,,,,,,,,1.3154000043869019e-05,,,,1000.0,1.0,up,24.0
0,,,,,,,,,2.91600008495152e-06,,,,1000.0,2.0,right,24.0
0,,,,,,,,,2.9772999823762802e-05,,,,1001.0,1.0,up,24.0
0,,,,,,,,,1.2001999948552111e-05,,,,1001.0,2.0,right,24.0
0,,,,,,,,,1.3245999980426859e-05,,,,1002.0,1.0,up,24.0
0,,,,,,,,,7.963999905769015e-06,,,,1002.0,2.0,right,24.0
0,,,,,,,,,1.3190000117901945e-05,,,,1003.0,1.0,up,24.0
0,,,,,,,,,4.779999926540768e-06,,,,1003.0,2.0,right,24.0
0,,,,,,,,,1.605500028745155e-05,,,,1004.0,1.0,up,24.0
0,,,,,,,,,4.167000042798463e-06,,,,1004.0,2.0,right,24.0
0,,,,,,,,,1.3558999853557907e-05,,,,1005.0,1.0,up,24.0
0,,,,,,,,,4.018999788968358e-06,,,,1005.0,2.0,right,24.0
0,,,,,,,,,1.248499984285445e-05,,,,1006.0,1.0,up,24.0
0,,,,,,,,,4.1980001697083935e-06,,,,1006.0,2.0,right,24.0
0,,,,,,,,,1.3356000181374839e-05,,,,1007.0,1.0,up,24.0
0,,,,,,,,,2.816999767674133e-06,,,,1007.0,2.0,right,24.0
0,,,,,,,,,1.382000027660979e-05,,,,1008.0,1.0,up,24.0
0,,,,,,,,,5.060000148660038e-06,,,,1008.0,2.0,right,24.0
0,,,,,,,,,2.0470999970712e-05,,,,1009.0,1.0,up,24.0
0,,,,,,,,,1.6277000213449355e-05,,,,1009.0,2.0,right,24.0
0,,,,,,,,,1.4105999980529305e-05,,,,1010.0,1.0,up,24.0
0,,,,,,,,,6.777999715268379e-06,,,,1010.0,2.0,right,24.0
0,,,,,,,,,1.439200013919617e-05,,,,1011.0,1.0,up,24.0
0,,,,,,,,,8.470000011584489e-06,,,,1011.0,2.0,right,24.0
0,,,,,,,,,1.3510999906429788e-05,,,,1012.0,1.0,up,24.0
0,,,,,,,,,3.809999725490343e-06,,,,1012.0,2.0,right,24.0
0,,,,,,,,,1.5985000118234893e-05,,,,1013.0,1.0,up,24.0
0,,,,,,,,,4.908999926556135e-06,,,,1013.0,2.0,right,24.0
0,,,,,,,,,1.0490000022400636e-05,,,,1014.0,1.0,up,24.0
0,,,,,,,,,4.169000021647662e-06,,,,1014.0,2.0,right,24.0
0,,,,,,,,,1.6961000255832914e-05,,,,1015.0,1.0,up,24.0
0,,,,,,,,,4.48199989477871e-06,,,,1015.0,2.0,right,24.0
0,,,,,,,,,1.5269000414264156e-05,,,,1016.0,1.0,up,24.0
0,,,,,,,,,0.00011503799987622187,,,,1016.0,2.0,right,24.0
0,,,,,,,,,2.7890999717783416e-05,,,,1017.0,1.0,up,24.0
0,,,,,,,,,9.296600001107436e-05,,,,1017.0,2.0,right,24.0
0,,,,,,,,,0.00013079500013191137,,,,1018.0,1.0,up,24.0
0,,,,,,,,,7.591000212414656e-06,,,,1018.0,2.0,right,24.0
0,,,,,,,,,1.6249000054813223e-05,,,,1019.0,1.0,up,24.0
0,,,,,,,,,4.085999989911215e-06,,,,1019.0,2.0,right,24.0
0,,,,,,,,,1.5749999874969944e-05,,,,1020.0,1.0,up,24.0
0,,,,,,,,,5.1620004342112225e-06,,,,1020.0,2.0,right,24.0
0,,,,,,,,,2.0900999970763223e-05,,,,1021.0,1.0,up,24.0
0,,,,,,,,,9.928000054060249e-06,,,,1021.0,2.0,right,24.0
0,,,,,,,,,1.1889999768754933e-05,,,,1022.0,1.0,up,24.0
0,,,,,,,,,4.268999873602297e-06,,,,1022.0,2.0,right,24.0
0,,,,,,,,,1.3330999991012504e-05,,,,1023.0,1.0,up,24.0
0,,,,,,,,,6.321999990177574e-06,,,,1023.0,2.0,right,24.0
0,,,,,,,,,2.0387999938975554e-05,,,,1024.0,1.0,up,24.0
0,,,,,,,,,7.21200012776535e-06,,,,1024.0,2.0,right,24.0
0,,,,,,,,,1.5145999896049034e-05,,,,1025.0,1.0,up,24.0
0,,,,,,,,,1.3361000128497835e-05,,,,1025.0,2.0,right,24.0
0,,,,,,,,,1.4718999864271609e-05,,,,1026.0,1.0,up,24.0
0,,,,,,,,,8.935999630921287e-06,,,,1026.0,2.0,right,24.0
0,,,,,,,,,1.0813000244525028e-05,,,,1027.0,1.0,up,24.0
0,,,,,,,,,1.2053999853378627e-05,,,,1027.0,2.0,right,24.0
0,,,,,,,,,1.4382999779627426e-05,,,,1028.0,1.0,up,24.0
0,,,,,,,,,3.957999979320448e-06,,,,1028.0,2.0,right,24.0
0,,,,,,,,,1.4319000001705717e-05,,,,1029.0,1.0,up,24.0
0,,,,,,,,,9.796000085771084e-06,,,,1029.0,2.0,right,24.0
0,,,,,,,,,1.1907000043720473e-05,,,,1030.0,1.0,up,24.0
0,,,,,,,,,3.5079997360298876e-06,,,,1030.0,2.0,right,24.0
0,,,,,,,,,1.4141000065137632e-05,,,,1031.0,1.0,up,24.0
0,,,,,,,,,8.770000022195745e-06,,,,1031.0,2.0,right,24.0
0,,,,,,,,,1.0818000191648025e-05,,,,1032.0,1.0,up,24.0
0,,,,,,,,,5.099999725644011e-06,,,,1032.0,2.0,right,24.0
0,,,,,,,,,1.2420000075508142e-05,,,,1033.0,1.0,up,24.0
0,,,,,,,,,7.381000159512041e-06,,,,1033.0,2.0,right,24.0
0,,,,,,,,,1.2472999969759258e-05,,,,1034.0,1.0,up,24.0
0,,,,,,,,,1.336800005447003e-05,,,,1034.0,2.0,right,24.0
0,,,,,,,,,1.2308000350458315e-05,,,,1035.0,1.0,up,24.0
0,,,,,,,,,1.0617000043566804e-05,,,,1035.0,2.0,right,24.0
0,,,,,,,,,1.7324999589618528e-05,,,,1036.0,1.0,up,24.0
0,,,,,,,,,7.023000307526672e-06,,,,1036.0,2.0,right,24.0
0,,,,,,,,,1.890400017146021e-05,,,,1037.0,1.0,up,24.0
0,,,,,,,,,1.9316999896545894e-05,,,,1037.0,2.0,right,24.0
0,,,,,,,,,1.1773000096582109e-05,,,,1038.0,1.0,up,24.0
0,,,,,,,,,4.288000127417035e-06,,,,1038.0,2.0,right,24.0
0,,,,,,,,,2.448700024615391e-05,,,,1039.0,1.0,up,24.0
0,,,,,,,,,8.5289998423832e-06,,,,1039.0,2.0,right,24.0
0,,,,,,,,,1.079300000128569e-05,,,,1040.0,1.0,up,24.0
0,,,,,,,,,7.897000159573508e-06,,,,1040.0,2.0,right,24.0
0,,,,,,,,,1.3495000075636199e-05,,,,1041.0,1.0,up,24.0
0,,,,,,,,,7.56899999032612e-06,,,,1041.0,2.0,right,24.0
0,,,,,,,,,1.7185999695357168e-05,,,,1042.0,1.0,up,24.0
0,,,,,,,,,4.623999757313868e-06,,,,1042.0,2.0,right,24.0
0,,,,,,,,,1.312300037170644e-05,,,,1043.0,1.0,up,24.0
0,,,,,,,,,3.891000233124942e-06,,,,1043.0,2.0,right,24.0
0,,,,,,,,,2.118499969583354e-05,,,,1044.0,1.0,up,24.0
0,,,,,,,,,3.2010002541937865e-06,,,,1044.0,2.0,right,24.0
0,,,,,,,,,1.2309999874560162e-05,,,,1045.0,1.0,up,24.0
0,,,,,,,,,6.713999937346671e-06,,,,1045.0,2.0,right,24.0
0,,,,,,,,,1.3935999959358014e-05,,,,1046.0,1.0,up,24.0
0,,,,,,,,,1.512300013928325e-05,,,,1046.0,2.0,right,24.0
0,,,,,,,,,2.715600021474529e-05,,,,1047.0,1.0,up,24.0
0,,,,,,,,,1.0533000022405759e-05,,,,1047.0,2.0,right,24.0
0,,,,,,,,,1.3360000139073236e-05,,,,1048.0,1.0,up,24.0
0,,,,,,,,,6.990000201767543e-06,,,,1048.0,2.0,right,24.0
0,,,,,,,,,1.414400003341143e-05,,,,1049.0,1.0,up,24.0
0,,,,,,,,,9.142000180872856e-06,,,,1049.0,2.0,right,24.0
0,,,,,,,,,1.2753999726555776e-05,,,,1050.0,1.0,up,24.0
0,,,,,,,,,4.287000137992436e-06,,,,1050.0,2.0,right,24.0
0,,,,,,,,,1.5138999970076839e-05,,,,1051.0,1.0,up,24.0
0,,,,,,,,,7.97099983174121e-06,,,,1051.0,2.0,right,24.0
0,,,,,,,,,1.4233999991120072e-05,,,,1052.0,1.0,up,24.0
0,,,,,,,,,4.379000074550277e-06,,,,1052.0,2.0,right,24.0
0,,,,,,,,,1.3735999800701393e-05,,,,1053.0,1.0,up,24.0
0,,,,,,,,,4.014000296592712e-06,,,,1053.0,2.0,right,24.0
0,,,,,,,,,1.4103000012255507e-05,,,,1054.0,1.0,up,24.0
0,,,,,,,,,3.3960000109800603e-06,,,,1054.0,2.0,right,24.0
0,,,,,,,,,1.1080000149377156e-05,,,,1055.0,1.0,up,24.0
0,,,,,,,,,8.003999937500339e-06,,,,1055.0,2.0,right,24.0
0,,,,,,,,,2.5052999717445346e-05,,,,1056.0,1.0,up,24.0
0,,,,,,,,,1.7373999980918597e-05,,,,1056.0,2.0,right,24.0
0,,,,,,,,,1.5313000403693877e-05,,,,1057.0,1.0,up,24.0
0,,,,,,,,,7.390000064333435e-06,,,,1057.0,2.0,right,24.0
0,,,,,,,,,1.4012000065122265e-05,,,,1058.0,1.0,up,24.0
0,,,,,,,,,1.0886000382015482e-05,,,,1058.0,2.0,right,24.0
0,,,,,,,,,1.3358999694901286e-05,,,,1059.0,1.0,up,24.0
0,,,,,,,,,4.289000116841635e-06,,,,1059.0,2.0,right,24.0
0,,,,,,,,,1.9460000203253003e-05,,,,1060.0,1.0,up,24.0
0,,,,,,,,,7.931000254757237e-06,,,,1060.0,2.0,right,24.0
0,,,,,,,,,1.2018000234093051e-05,,,,1061.0,1.0,up,24.0
0,,,,,,,,,9.697999757918296e-06,,,,1061.0,2.0,right,24.0
0,,,,,,,,,1.3101000149617903e-05,,,,1062.0,1.0,up,24.0
0,,,,,,,,,8.964999778982019e-06,,,,1062.0,2.0,right,24.0
0,,,,,,,,,8.815999990474666e-06,,,,1063.0,1.0,up,24.0
0,,,,,,,,,1.1495999842736637e-05,,,,1063.0,2.0,right,24.0
0,,,,,,,,,1.611299967407831e-05,,,,1064.0,1.0,up,24.0
0,,,,,,,,,7.014999937382527e-06,,,,1064.0,2.0,right,24.0
0,,,,,,,,,1.617699990674737e-05,,,,1065.0,1.0,up,24.0
0,,,,,,,,,7.427000127790961e-06,,,,1065.0,2.0,right,24.0
0,,,,,,,,,1.3265000234241597e-05,,,,1066.0,1.0,up,24.0
0,,,,,,,,,7.263000043167267e-06,,,,1066.0,2.0,right,24.0
0,,,,,,,,,1.5116999747988302e-05,,,,1067.0,1.0,up,24.0
0,,,,,,,,,9.781000244402094e-06,,,,1067.0,2.0,right,24.0
0,,,,,,,,,1.3306000255397521e-05,,,,1068.0,1.0,up,24.0
0,,,,,,,,,8.648000402899925e-06,,,,1068.0,2.0,right,24.0
0,,,,,,,,,1.695300034043612e-05,,,,1069.0,1.0,up,24.0
0,,,,,,,,,9.485999726166483e-06,,,,1069.0,2.0,right,24.0
0,,,,,,,,,1.8573000033939024e-05,,,,1070.0,1.0,up,24.0
0,,,,,,,,,7.362999895121902e-06,,,,1070.0,2.0,right,24.0
0,,,,,,,,,1.3403000139078358e-05,,,,1071.0,1.0,up,24.0
0,,,,,,,,,6.044000201654853e-06,,,,1071.0,2.0,right,24.0
0,,,,,,,,,1.5700999938417226e-05,,,,1072.0,1.0,up,24.0
0,,,,,,,,,5.646999852615409e-06,,,,1072.0,2.0,right,24.0
0,,,,,,,,,1.3421999938145746e-05,,,,1073.0,1.0,up,24.0
0,,,,,,,,,8.276999778900063e-06,,,,1073.0,2.0,right,24.0
0,,,,,,,,,1.3667000075656688e-05,,,,1074.0,1.0,up,24.0
0,,,,,,,,,4.3940003706666175e-06,,,,1074.0,2.0,right,24.0
0,,,,,,,,,1.4411999927688157e-05,,,,1075.0,1.0,up,24.0
0,,,,,,,,,7.267999990290264e-06,,,,1075.0,2.0,right,24.0
0,,,,,,,,,1.2847000107285567e-05,,,,1076.0,1.0,up,24.0
0,,,,,,,,,6.804999884479912e-06,,,,1076.0,2.0,right,24.0
0,,,,,,,,,2.4510000002919696e-05,,,,1077.0,1.0,up,24.0
0,,,,,,,,,7.835999895178247e-06,,,,1077.0,2.0,right,24.0
0,,,,,,,,,1.1176000043633394e-05,,,,1078.0,1.0,up,24.0
0,,,,,,,,,8.608999905845849e-06,,,,1078.0,2.0,right,24.0
0,,,,,,,,,1.3206999938120134e-05,,,,1079.0,1.0,up,24.0
0,,,,,,,,,6.4539999584667385e-06,,,,1079.0,2.0,right,24.0
0,,,,,,,,,1.812800019251881e-05,,,,1080.0,1.0,up,24.0
0,,,,,,,,,8.42100007503177e-06,,,,1080.0,2.0,right,24.0
0,,,,,,,,,1.3179000234231353e-05,,,,1081.0,1.0,up,24.0
0,,,,,,,,,6.488000053650467e-06,,,,1081.0,2.0,right,24.0
0,,,,,,,,,1.52749998960644e-05,,,,1082.0,1.0,up,24.0
0,,,,,,,,,1.0685000233934261e-05,,,,1082.0,2.0,right,24.0
0,,,,,,,,,1.1866000022564549e-05,,,,1083.0,1.0,up,24.0
0,,,,,,,,,8.428000001003966e-06,,,,1083.0,2.0,right,24.0
0,,,,,,,,,1.4568000096915057e-05,,,,1084.0,1.0,up,24.0
0,,,,,,,,,7.309000011446187e-06,,,,1084.0,2.0,right,24.0
0,,,,,,,,,1.1834999895654619e-05,,,,1085.0,1.0,up,24.0
0,,,,,,,,,1.0127999757969519e-05,,,,1085.0,2.0,right,24.0
0,,,,,,,,,1.4096000086283311e-05,,,,1086.0,1.0,up,24.0
0,,,,,,,,,6.2579997575085144e-06,,,,1086.0,2.0,right,24.0
0,,,,,,,,,2.408699992884067e-05,,,,1087.0,1.0,up,24.0
0,,,,,,,,,6.244999894988723e-06,,,,1087.0,2.0,right,24.0
0,,,,,,,,,1.264000002265675e-05,,,,1088.0,1.0,up,24.0
0,,,,,,,,,6.500999916170258e-06,,,,1088.0,2.0,right,24.0
0,,,,,,,,,1.956999994945363e-05,,,,1089.0,1.0,up,24.0
0,,,,,,,,,1.0759999895526562e-05,,,,1089.0,2.0,right,24.0
0,,,,,,,,,1.281100003325264e-05,,,,1090.0,1.0,up,24.0
0,,,,,,,,,6.711999958497472e-06,,,,1090.0,2.0,right,24.0
0,,,,,,,,,1.4539999938278925e-05,,,,1091.0,1.0,up,24.0
0,,,,,,,,,6.374999884428689e-06,,,,1091.0,2.0,right,24.0
0,,,,,,,,,1.5328999779740116e-05,,,,1092.0,1.0,up,24.0
0,,,,,,,,,9.948000297299586e-06,,,,1092.0,2.0,right,24.0
0,,,,,,,,,1.3604000287159579e-05,,,,1093.0,1.0,up,24.0
0,,,,,,,,,5.726999916078057e-06,,,,1093.0,2.0,right,24.0
0,,,,,,,,,1.73710000126448e-05,,,,1094.0,1.0,up,24.0
0,,,,,,,,,5.504000000655651e-06,,,,1094.0,2.0,right,24.0
0,,,,,,,,,1.2676000096689677e-05,,,,1095.0,1.0,up,24.0
0,,,,,,,,,5.097999746794812e-06,,,,1095.0,2.0,right,24.0
0,,,,,,,,,1.547600004414562e-05,,,,1096.0,1.0,up,24.0
0,,,,,,,,,6.94800019118702e-06,,,,1096.0,2.0,right,24.0
0,,,,,,,,,2.141699997082469e-05,,,,1097.0,1.0,up,24.0
0,,,,,,,,,1.6662000234646257e-05,,,,1097.0,2.0,right,24.0
0,,,,,,,,,1.3750000107393134e-05,,,,1098.0,1.0,up,24.0
0,,,,,,,,,6.252999810385518e-06,,,,1098.0,2.0,right,24.0
0,,,,,,,,,3.0187999982445035e-05,,,,1099.0,1.0,up,24.0
0,,,,,,,,,8.151999736583093e-06,,,,1099.0,2.0,right,24.0
0,,,,,,,,,1.290399995923508e-05,,,,1100.0,1.0,up,24.0
0,,,,,,,,,7.0989999585435726e-06,,,,1100.0,2.0,right,24.0
0,,,,,,,,,1.4994000139267882e-05,,,,1101.0,1.0,up,24.0
0,,,,,,,,,7.540999831689987e-06,,,,1101.0,2.0,right,24.0
0,,,,,,,,,2.4403999759670114e-05,,,,1102.0,1.0,up,24.0
0,,,,,,,,,7.70799988458748e-06,,,,1102.0,2.0,right,24.0
0,,,,,,,,,1.4620999991166173e-05,,,,1103.0,1.0,up,24.0
0,,,,,,,,,7.355999969149707e-06,,,,1103.0,2.0,right,24.0
0,,,,,,,,,1.7219000255863648e-05,,,,1104.0,1.0,up,24.0
0,,,,,,,,,6.286999905569246e-06,,,,1104.0,2.0,right,24.0
0,,,,,,,,,1.265399987460114e-05,,,,1105.0,1.0,up,24.0
0,,,,,,,,,8.510000043315813e-06,,,,1105.0,2.0,right,24.0
0,,,,,,,,,4.176799984634272e-05,,,,1106.0,1.0,up,24.0
0,,,,,,,,,3.678000211948529e-06,,,,1106.0,2.0,right,24.0
0,,,,,,,,,1.6527000298083294e-05,,,,1107.0,1.0,up,24.0
0,,,,,,,,,1.133800014940789e-05,,,,1107.0,2.0,right,24.0
0,,,,,,,,,1.2543999673653161e-05,,,,1108.0,1.0,up,24.0
0,,,,,,,,,1.0234000001219101e-05,,,,1108.0,2.0,right,24.0
0,,,,,,,,,2.71440003416501e-05,,,,1109.0,1.0,up,24.0
0,,,,,,,,,4.459000138012925e-06,,,,1109.0,2.0,right,24.0
0,,,,,,,,,1.1303000064799562e-05,,,,1110.0,1.0,up,24.0
0,,,,,,,,,1.1150000318593811e-05,,,,1110.0,2.0,right,24.0
0,,,,,,,,,1.4881999959470704e-05,,,,1111.0,1.0,up,24.0
0,,,,,,,,,8.296000032714801e-06,,,,1111.0,2.0,right,24.0
0,,,,,,,,,1.6029999642341863e-05,,,,1112.0,1.0,up,24.0
0,,,,,,,,,4.4809999053541105e-06,,,,1112.0,2.0,right,24.0
0,,,,,,,,,1.2738000350509537e-05,,,,1113.0,1.0,up,24.0
0,,,,,,,,,5.229000180406729e-06,,,,1113.0,2.0,right,24.0
0,,,,,,,,,1.3697000213142019e-05,,,,1114.0,1.0,up,24.0
0,,,,,,,,,4.2040001062559895e-06,,,,1114.0,2.0,right,24.0
0,,,,,,,,,1.3512000350601738e-05,,,,1115.0,1.0,up,24.0
0,,,,,,,,,6.914000096003292e-06,,,,1115.0,2.0,right,24.0
0,,,,,,,,,1.3808999938191846e-05,,,,1116.0,1.0,up,24.0
0,,,,,,,,,3.671999820653582e-06,,,,1116.0,2.0,right,24.0
0,,,,,,,,,1.9143999907100806e-05,,,,1117.0,1.0,up,24.0
0,,,,,,,,,3.324999852338806e-06,,,,1117.0,2.0,right,24.0
0,,,,,,,,,1.4706000001751818e-05,,,,1118.0,1.0,up,24.0
0,,,,,,,,,6.080999810365029e-06,,,,1118.0,2.0,right,24.0
0,,,,,,,,,1.4318000012281118e-05,,,,1119.0,1.0,up,24.0
0,,,,,,,,,4.272000296623446e-06,,,,1119.0,2.0,right,24.0
0,,,,,,,,,1.3493000096787e-05,,,,1120.0,1.0,up,24.0
0,,,,,,,,,3.007000032084761e-06,,,,1120.0,2.0,right,24.0
0,,,,,,,,,1.5040000107546803e-05,,,,1121.0,1.0,up,24.0
0,,,,,,,,,3.286800028945436e-05,,,,1121.0,2.0,right,24.0
0,,,,,,,,,1.1876999906235142e-05,,,,1122.0,1.0,up,24.0
0,,,,,,,,,4.348999937064946e-06,,,,1122.0,2.0,right,24.0
0,,,,,,,,,1.2556000001495704e-05,,,,1123.0,1.0,up,24.0
0,,,,,,,,,8.213999990402954e-06,,,,1123.0,2.0,right,24.0
0,,,,,,,,,1.3851999938196968e-05,,,,1124.0,1.0,up,24.0
0,,,,,,,,,8.102999800030375e-06,,,,1124.0,2.0,right,24.0
0,,,,,,,,,1.2892000086139888e-05,,,,1125.0,1.0,up,24.0
0,,,,,,,,,5.806999979540706e-06,,,,1125.0,2.0,right,24.0
0,,,,,,,,,1.4125999769021291e-05,,,,1126.0,1.0,up,24.0
0,,,,,,,,,4.310000349505572e-06,,,,1126.0,2.0,right,24.0
